freq,psd_x,psd_y,psd_z,psd_xyz
154.2,5.088e+03,4.782e+02,1.702e+03,7.268e+03
155.7,5.683e+03,9.921e+02,1.525e+03,8.201e+03
157.2,5.915e+03,1.529e+03,1.304e+03,8.748e+03
158.7,6.058e+03,2.080e+03,1.025e+03,9.164e+03
160.2,5.388e+03,2.740e+03,6.401e+02,8.769e+03
161.7,5.096e+03,3.238e+03,3.468e+02,8.681e+03
163.2,4.921e+03,3.559e+03,2.912e+02,8.771e+03
164.7,4.186e+03,4.718e+03,5.264e+02,9.431e+03
166.2,3.271e+03,5.257e+03,7.410e+02,9.268e+03
167.8,2.658e+03,5.659e+03,9.204e+02,9.237e+03
169.3,2.211e+03,6.394e+03,1.109e+03,9.714e+03
170.8,2.002e+03,6.769e+03,1.426e+03,1.020e+04
172.3,1.768e+03,6.544e+03,1.685e+03,9.997e+03
173.8,2.935e+03,6.204e+03,1.902e+03,1.104e+04
175.3,4.953e+03,5.839e+03,2.208e+03,1.300e+04
176.8,6.652e+03,5.651e+03,1.653e+03,1.396e+04
178.3,1.228e+04,7.811e+03,1.527e+03,2.162e+04
179.8,1.169e+04,1.014e+04,1.568e+03,2.340e+04
181.4,7.719e+03,1.004e+04,1.327e+03,1.909e+04
182.9,4.757e+03,7.260e+03,1.112e+03,1.313e+04
184.4,2.257e+03,4.164e+03,8.243e+02,7.245e+03
185.9,2.358e+03,4.002e+03,7.261e+02,7.086e+03
187.4,2.712e+03,4.626e+03,7.064e+02,8.044e+03
188.9,2.954e+03,4.294e+03,6.961e+02,7.944e+03
190.4,3.172e+03,4.617e+03,7.365e+02,8.526e+03
191.9,3.525e+03,5.670e+03,8.125e+02,1.001e+04
193.4,3.707e+03,6.747e+03,8.320e+02,1.129e+04
195.0,3.679e+03,7.111e+03,8.384e+02,1.163e+04
196.5,3.701e+03,7.571e+03,8.086e+02,1.208e+04
198.0,3.935e+03,7.835e+03,8.288e+02,1.260e+04
199.5,3.871e+03,7.982e+03,8.734e+02,1.273e+04
