freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.893e+01,5.567e+01,3.530e+02,4.276e+02
1.5,2.416e+01,4.353e+01,2.158e+02,2.835e+02
3.0,1.748e+01,1.757e+01,3.608e+01,7.112e+01
4.5,1.821e+01,1.799e+01,2.814e+02,3.176e+02
6.0,1.767e+01,1.853e+01,1.129e+03,1.165e+03
7.5,1.769e+01,1.789e+01,1.906e+03,1.941e+03
9.0,1.811e+01,1.741e+01,2.805e+03,2.840e+03
10.5,1.733e+01,1.809e+01,3.926e+03,3.961e+03
12.0,1.789e+01,1.708e+01,5.424e+03,5.459e+03
13.5,1.750e+01,1.738e+01,7.436e+03,7.471e+03
15.1,1.609e+01,1.885e+01,1.028e+04,1.032e+04
16.6,1.820e+01,1.834e+01,1.338e+04,1.341e+04
18.1,2.042e+01,1.872e+01,1.613e+04,1.617e+04
19.6,2.259e+01,2.771e+01,1.761e+04,1.766e+04
21.1,3.163e+01,5.333e+01,1.943e+04,1.951e+04
22.6,3.915e+01,8.867e+01,2.458e+04,2.470e+04
24.1,6.526e+01,1.662e+02,3.098e+04,3.121e+04
25.6,9.556e+01,2.933e+02,3.812e+04,3.851e+04
27.1,1.054e+02,5.112e+02,4.630e+04,4.692e+04
28.6,1.036e+02,1.084e+03,5.734e+04,5.853e+04
30.1,1.229e+02,1.804e+03,6.834e+04,7.026e+04
31.6,2.152e+02,3.121e+03,8.622e+04,8.956e+04
33.1,3.283e+02,5.172e+03,1.066e+05,1.121e+05
34.6,3.020e+02,6.251e+03,1.224e+05,1.290e+05
36.1,2.481e+02,6.830e+03,1.404e+05,1.475e+05
37.6,2.406e+02,7.753e+03,1.656e+05,1.735e+05
39.1,2.509e+02,1.077e+04,2.139e+05,2.249e+05
40.6,2.685e+02,1.983e+04,2.899e+05,3.100e+05
42.2,4.149e+02,3.683e+04,3.656e+05,4.029e+05
43.7,9.828e+02,4.571e+04,3.936e+05,4.403e+05
45.2,1.862e+03,3.948e+04,3.662e+05,4.076e+05
46.7,2.783e+03,2.911e+04,3.125e+05,3.443e+05
48.2,3.538e+03,2.167e+04,2.571e+05,2.824e+05
49.7,4.177e+03,1.656e+04,2.114e+05,2.322e+05
51.2,4.982e+03,1.380e+04,1.860e+05,2.047e+05
52.7,6.241e+03,1.100e+04,1.696e+05,1.868e+05
54.2,8.967e+03,8.191e+03,1.625e+05,1.797e+05
55.7,1.284e+04,7.485e+03,1.604e+05,1.807e+05
57.2,2.106e+04,1.104e+04,2.030e+05,2.351e+05
58.7,2.971e+04,1.989e+04,3.128e+05,3.624e+05
60.2,2.909e+04,2.860e+04,4.797e+05,5.374e+05
61.7,3.323e+04,2.830e+04,5.510e+05,6.126e+05
63.2,4.700e+04,2.236e+04,5.004e+05,5.698e+05
64.7,5.402e+04,2.080e+04,4.535e+05,5.283e+05
66.2,4.477e+04,2.623e+04,4.283e+05,4.993e+05
67.7,3.845e+04,3.889e+04,4.089e+05,4.862e+05
69.3,3.554e+04,5.919e+04,3.784e+05,4.732e+05
70.8,2.694e+04,8.928e+04,3.349e+05,4.511e+05
72.3,1.920e+04,1.323e+05,2.868e+05,4.383e+05
73.8,1.237e+04,1.800e+05,2.514e+05,4.437e+05
75.3,9.737e+03,2.207e+05,2.293e+05,4.597e+05
76.8,9.482e+03,2.554e+05,1.991e+05,4.640e+05
78.3,8.198e+03,2.691e+05,1.624e+05,4.397e+05
79.8,5.817e+03,2.676e+05,1.378e+05,4.113e+05
81.3,3.828e+03,2.808e+05,1.209e+05,4.055e+05
82.8,2.984e+03,2.960e+05,1.027e+05,4.016e+05
84.3,3.109e+03,2.612e+05,8.073e+04,3.450e+05
85.8,3.436e+03,2.198e+05,6.894e+04,2.922e+05
87.3,4.685e+03,1.835e+05,6.778e+04,2.560e+05
88.8,6.915e+03,1.475e+05,6.922e+04,2.236e+05
90.3,9.126e+03,1.194e+05,7.123e+04,1.998e+05
91.8,1.183e+04,9.806e+04,7.402e+04,1.839e+05
