freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.455e+02,1.053e+01,1.239e+01,2.684e+02
1.5,1.524e+02,2.125e+01,3.174e+01,2.054e+02
3.0,3.202e+01,2.200e+01,3.664e+01,9.066e+01
4.5,2.670e+02,2.307e+01,3.793e+01,3.280e+02
6.0,1.050e+03,2.424e+01,3.668e+01,1.110e+03
7.5,1.770e+03,2.280e+01,3.893e+01,1.832e+03
9.0,2.560e+03,2.242e+01,3.977e+01,2.623e+03
10.6,3.470e+03,2.333e+01,3.902e+01,3.533e+03
12.1,4.530e+03,2.259e+01,3.954e+01,4.593e+03
13.6,5.752e+03,2.300e+01,4.009e+01,5.815e+03
15.1,7.220e+03,2.178e+01,4.093e+01,7.283e+03
16.6,8.951e+03,2.405e+01,4.203e+01,9.017e+03
18.1,1.108e+04,2.591e+01,4.330e+01,1.115e+04
19.6,1.402e+04,2.912e+01,4.662e+01,1.410e+04
21.1,1.766e+04,2.975e+01,4.368e+01,1.774e+04
22.6,2.004e+04,3.140e+01,4.804e+01,2.012e+04
24.1,1.933e+04,3.292e+01,8.538e+01,1.945e+04
25.6,1.773e+04,2.725e+01,1.406e+02,1.790e+04
27.1,1.825e+04,2.322e+01,1.782e+02,1.845e+04
28.7,2.088e+04,2.324e+01,1.834e+02,2.108e+04
30.2,2.452e+04,2.581e+01,2.072e+02,2.476e+04
31.7,2.882e+04,6.622e+01,4.180e+02,2.931e+04
33.2,3.398e+04,1.939e+02,7.461e+02,3.492e+04
34.7,3.873e+04,4.540e+02,1.039e+03,4.023e+04
36.2,4.221e+04,7.476e+02,1.147e+03,4.411e+04
37.7,4.741e+04,1.074e+03,1.384e+03,4.987e+04
39.2,5.545e+04,1.446e+03,1.911e+03,5.881e+04
40.7,6.467e+04,1.865e+03,2.854e+03,6.939e+04
42.2,7.706e+04,2.484e+03,4.860e+03,8.441e+04
43.7,9.206e+04,3.286e+03,8.394e+03,1.037e+05
45.2,1.061e+05,3.817e+03,1.241e+04,1.224e+05
46.8,1.258e+05,4.045e+03,1.369e+04,1.435e+05
48.3,1.501e+05,4.178e+03,1.054e+04,1.648e+05
49.8,1.814e+05,4.764e+03,6.262e+03,1.924e+05
51.3,2.326e+05,5.641e+03,3.252e+03,2.415e+05
52.8,3.066e+05,6.011e+03,1.628e+03,3.142e+05
54.3,4.045e+05,5.927e+03,7.948e+02,4.112e+05
55.8,5.419e+05,6.095e+03,5.212e+02,5.486e+05
57.3,6.711e+05,6.178e+03,4.654e+02,6.777e+05
58.8,6.634e+05,5.804e+03,7.155e+02,6.699e+05
60.3,5.742e+05,5.721e+03,1.299e+03,5.812e+05
61.8,5.469e+05,4.906e+03,1.680e+03,5.535e+05
63.3,5.927e+05,3.568e+03,1.981e+03,5.983e+05
64.9,6.176e+05,3.485e+03,3.053e+03,6.242e+05
66.4,5.769e+05,5.526e+03,4.672e+03,5.871e+05
67.9,4.948e+05,9.134e+03,6.272e+03,5.102e+05
69.4,3.987e+05,1.277e+04,7.432e+03,4.189e+05
70.9,3.059e+05,1.451e+04,7.249e+03,3.276e+05
72.4,2.205e+05,1.420e+04,5.914e+03,2.406e+05
73.9,1.588e+05,1.406e+04,5.688e+03,1.785e+05
75.4,1.281e+05,1.631e+04,1.206e+04,1.565e+05
76.9,1.174e+05,2.217e+04,1.767e+04,1.572e+05
78.4,1.027e+05,2.944e+04,1.729e+04,1.494e+05
79.9,8.065e+04,3.336e+04,1.752e+04,1.315e+05
81.4,5.905e+04,3.308e+04,1.689e+04,1.090e+05
83.0,4.399e+04,3.308e+04,1.558e+04,9.264e+04
84.5,3.307e+04,3.236e+04,1.320e+04,7.863e+04
86.0,2.621e+04,2.791e+04,1.060e+04,6.472e+04
87.5,2.131e+04,1.989e+04,7.933e+03,4.913e+04
89.0,1.680e+04,1.224e+04,6.611e+03,3.565e+04
90.5,1.324e+04,1.056e+04,6.963e+03,3.076e+04
92.0,9.952e+03,1.502e+04,8.009e+03,3.298e+04
93.5,7.246e+03,2.063e+04,9.014e+03,3.689e+04
95.0,6.199e+03,2.321e+04,9.405e+03,3.881e+04
96.5,6.754e+03,2.464e+04,9.191e+03,4.058e+04
98.0,9.014e+03,2.750e+04,8.017e+03,4.453e+04
99.5,1.151e+04,2.911e+04,8.229e+03,4.885e+04
101.1,1.084e+04,1.985e+04,8.633e+03,3.932e+04
102.6,8.855e+03,1.349e+04,6.685e+03,2.903e+04
104.1,1.031e+04,1.251e+04,5.817e+03,2.864e+04
105.6,1.244e+04,1.041e+04,5.442e+03,2.829e+04
107.1,1.312e+04,7.281e+03,4.728e+03,2.513e+04
108.6,1.386e+04,6.072e+03,4.813e+03,2.475e+04
110.1,1.743e+04,3.955e+03,5.458e+03,2.685e+04
111.6,2.545e+04,2.581e+03,6.734e+03,3.477e+04
113.1,3.817e+04,2.172e+03,8.462e+03,4.881e+04
114.6,5.727e+04,1.991e+03,1.075e+04,7.001e+04
116.1,8.196e+04,1.787e+03,1.277e+04,9.652e+04
117.6,1.088e+05,1.584e+03,1.412e+04,1.245e+05
119.2,1.187e+05,1.640e+03,1.436e+04,1.347e+05
120.7,1.089e+05,1.663e+03,1.273e+04,1.233e+05
122.2,1.103e+05,1.610e+03,1.188e+04,1.237e+05
123.7,1.255e+05,1.561e+03,1.211e+04,1.392e+05
125.2,1.524e+05,1.542e+03,1.317e+04,1.671e+05
126.7,1.841e+05,1.847e+03,1.525e+04,2.012e+05
128.2,2.011e+05,2.361e+03,1.698e+04,2.205e+05
129.7,1.991e+05,2.098e+03,1.453e+04,2.157e+05
131.2,2.100e+05,1.573e+03,1.256e+04,2.241e+05
132.7,1.537e+05,1.456e+03,9.225e+03,1.643e+05
134.2,5.160e+04,1.232e+03,2.855e+03,5.569e+04
135.7,3.070e+04,1.170e+03,1.478e+03,3.335e+04
137.2,2.650e+04,1.202e+03,1.335e+03,2.904e+04
138.8,2.287e+04,1.214e+03,1.323e+03,2.540e+04
140.3,1.948e+04,1.144e+03,1.273e+03,2.190e+04
141.8,1.665e+04,1.121e+03,1.327e+03,1.910e+04
143.3,1.437e+04,1.111e+03,1.413e+03,1.690e+04
144.8,1.280e+04,1.252e+03,1.423e+03,1.548e+04
