freq,psd_x,psd_y,psd_z,psd_xyz
54.3,5.130e+03,2.350e+03,1.021e+05,1.096e+05
55.8,8.358e+03,1.770e+03,9.583e+04,1.060e+05
57.3,1.687e+04,2.273e+03,1.090e+05,1.282e+05
58.8,3.146e+04,5.404e+03,1.544e+05,1.913e+05
60.3,4.743e+04,1.415e+04,2.438e+05,3.053e+05
61.8,6.271e+04,2.760e+04,3.288e+05,4.191e+05
63.3,7.725e+04,4.070e+04,3.556e+05,4.735e+05
64.8,7.491e+04,5.591e+04,3.788e+05,5.097e+05
66.3,6.340e+04,7.153e+04,3.957e+05,5.306e+05
67.8,5.428e+04,8.474e+04,3.900e+05,5.290e+05
69.3,4.209e+04,9.750e+04,3.688e+05,5.084e+05
70.8,3.207e+04,1.140e+05,3.409e+05,4.869e+05
72.3,2.389e+04,1.402e+05,3.183e+05,4.823e+05
73.8,1.629e+04,1.794e+05,3.112e+05,5.069e+05
75.4,9.416e+03,2.331e+05,3.069e+05,5.494e+05
76.9,5.629e+03,3.024e+05,3.095e+05,6.175e+05
78.4,6.108e+03,3.973e+05,3.155e+05,7.189e+05
79.9,7.307e+03,5.188e+05,3.001e+05,8.262e+05
81.4,7.401e+03,6.233e+05,2.662e+05,8.968e+05
82.9,6.309e+03,6.544e+05,2.222e+05,8.830e+05
84.4,5.417e+03,6.361e+05,1.830e+05,8.245e+05
85.9,4.487e+03,6.112e+05,1.488e+05,7.644e+05
87.4,3.378e+03,5.760e+05,1.208e+05,7.002e+05
88.9,2.685e+03,5.319e+05,1.019e+05,6.365e+05
90.4,2.266e+03,4.885e+05,8.833e+04,5.791e+05
91.9,2.002e+03,4.353e+05,7.723e+04,5.145e+05
93.4,2.135e+03,3.790e+05,6.965e+04,4.508e+05
94.9,2.637e+03,3.290e+05,6.334e+04,3.950e+05
96.5,4.077e+03,2.746e+05,5.784e+04,3.365e+05
98.0,5.903e+03,2.175e+05,5.400e+04,2.774e+05
99.5,5.718e+03,1.801e+05,5.464e+04,2.404e+05
101.0,8.172e+03,1.557e+05,5.719e+04,2.210e+05
102.5,1.086e+04,1.185e+05,5.422e+04,1.836e+05
104.0,1.357e+04,9.515e+04,5.385e+04,1.626e+05
105.5,1.748e+04,8.469e+04,5.583e+04,1.580e+05
107.0,2.047e+04,7.437e+04,5.593e+04,1.508e+05
108.5,2.088e+04,6.211e+04,5.438e+04,1.374e+05
110.0,1.837e+04,6.300e+04,5.331e+04,1.347e+05
111.5,1.601e+04,6.822e+04,5.160e+04,1.358e+05
113.0,1.907e+04,6.535e+04,5.012e+04,1.345e+05
114.5,2.259e+04,6.089e+04,4.909e+04,1.326e+05
116.0,2.608e+04,5.634e+04,4.725e+04,1.297e+05
117.6,2.986e+04,5.282e+04,4.521e+04,1.279e+05
119.1,3.339e+04,5.096e+04,4.327e+04,1.276e+05
120.6,3.681e+04,4.858e+04,4.065e+04,1.260e+05
122.1,4.115e+04,4.571e+04,3.809e+04,1.250e+05
123.6,4.380e+04,4.215e+04,3.558e+04,1.215e+05
125.1,3.866e+04,3.984e+04,3.233e+04,1.108e+05
126.6,3.477e+04,3.798e+04,2.988e+04,1.026e+05
128.1,3.713e+04,3.421e+04,2.866e+04,1.000e+05
129.6,3.700e+04,2.983e+04,2.678e+04,9.361e+04
131.1,3.809e+04,2.800e+04,2.444e+04,9.054e+04
132.6,2.871e+04,1.745e+04,1.595e+04,6.212e+04
134.1,5.397e+03,2.946e+03,3.049e+03,1.139e+04
135.6,2.165e+03,6.891e+02,1.283e+03,4.137e+03
137.1,2.615e+03,5.368e+02,1.390e+03,4.542e+03
138.7,3.088e+03,5.815e+02,1.378e+03,5.047e+03
140.2,3.413e+03,6.460e+02,1.337e+03,5.396e+03
141.7,3.726e+03,6.312e+02,1.306e+03,5.663e+03
143.2,4.244e+03,7.112e+02,1.322e+03,6.277e+03
144.7,4.552e+03,1.026e+03,1.194e+03,6.772e+03
146.2,4.684e+03,1.810e+03,1.095e+03,7.590e+03
147.7,4.749e+03,2.949e+03,9.932e+02,8.691e+03
149.2,5.509e+03,3.666e+03,1.007e+03,1.018e+04
150.7,6.286e+03,4.245e+03,9.852e+02,1.152e+04
152.2,6.040e+03,5.216e+03,7.929e+02,1.205e+04
153.7,4.989e+03,6.196e+03,6.177e+02,1.180e+04
155.2,3.586e+03,6.428e+03,4.995e+02,1.051e+04
156.7,2.719e+03,5.946e+03,5.014e+02,9.166e+03
158.2,2.379e+03,5.334e+03,6.223e+02,8.335e+03
159.7,2.045e+03,4.668e+03,6.303e+02,7.344e+03
161.3,1.903e+03,4.067e+03,5.609e+02,6.532e+03
162.8,1.845e+03,3.472e+03,6.062e+02,5.923e+03
164.3,2.538e+03,3.446e+03,7.537e+02,6.737e+03
165.8,2.595e+03,3.568e+03,1.118e+03,7.281e+03
167.3,2.186e+03,3.502e+03,1.381e+03,7.070e+03
168.8,2.109e+03,3.589e+03,1.642e+03,7.340e+03
170.3,2.281e+03,3.694e+03,1.833e+03,7.809e+03
171.8,2.227e+03,3.744e+03,1.907e+03,7.879e+03
173.3,2.142e+03,3.687e+03,1.819e+03,7.648e+03
174.8,2.204e+03,3.402e+03,1.805e+03,7.411e+03
176.3,2.344e+03,3.105e+03,1.952e+03,7.401e+03
177.8,2.825e+03,2.772e+03,2.254e+03,7.852e+03
179.3,3.516e+03,2.361e+03,2.402e+03,8.278e+03
180.8,3.985e+03,1.924e+03,2.400e+03,8.309e+03
182.4,4.557e+03,1.486e+03,2.379e+03,8.423e+03
183.9,4.624e+03,1.007e+03,2.306e+03,7.937e+03
185.4,4.237e+03,5.146e+02,2.396e+03,7.148e+03
186.9,4.289e+03,2.152e+02,2.816e+03,7.320e+03
188.4,3.591e+03,2.143e+02,2.411e+03,6.216e+03
189.9,3.515e+03,2.730e+02,2.062e+03,5.851e+03
191.4,3.613e+03,2.760e+02,1.865e+03,5.753e+03
192.9,3.688e+03,2.544e+02,1.634e+03,5.576e+03
194.4,3.965e+03,2.312e+02,1.494e+03,5.690e+03
195.9,4.970e+03,2.668e+02,1.536e+03,6.773e+03
197.4,6.210e+03,3.162e+02,1.795e+03,8.321e+03
198.9,5.642e+03,3.403e+02,1.989e+03,7.972e+03
