freq,psd_x,psd_y,psd_z,psd_xyz
104.3,2.350e+04,1.313e+04,2.183e+03,3.882e+04
105.8,2.289e+04,9.129e+03,1.163e+03,3.318e+04
107.3,2.236e+04,5.761e+03,8.451e+02,2.897e+04
108.8,1.963e+04,3.318e+03,1.408e+03,2.436e+04
110.4,1.525e+04,2.065e+03,2.968e+03,2.028e+04
111.9,1.227e+04,2.235e+03,4.993e+03,1.950e+04
113.4,1.305e+04,2.912e+03,6.576e+03,2.254e+04
114.9,1.657e+04,3.231e+03,7.553e+03,2.736e+04
116.4,1.783e+04,6.486e+03,1.094e+04,3.526e+04
117.9,1.639e+04,1.369e+04,1.588e+04,4.596e+04
119.4,1.473e+04,1.700e+04,1.826e+04,4.999e+04
120.9,1.801e+04,1.517e+04,1.964e+04,5.282e+04
122.4,2.681e+04,1.317e+04,2.220e+04,6.218e+04
124.0,4.063e+04,1.250e+04,2.576e+04,7.890e+04
125.5,6.235e+04,1.109e+04,3.050e+04,1.039e+05
127.0,9.407e+04,9.160e+03,3.589e+04,1.391e+05
128.5,1.123e+05,7.066e+03,3.527e+04,1.546e+05
130.0,9.400e+04,4.773e+03,2.723e+04,1.260e+05
131.5,7.484e+04,4.301e+03,2.603e+04,1.052e+05
133.0,4.348e+04,3.109e+03,1.754e+04,6.413e+04
134.5,1.672e+04,1.125e+03,6.106e+03,2.396e+04
136.1,1.482e+04,9.513e+02,5.068e+03,2.084e+04
137.6,1.476e+04,9.619e+02,4.986e+03,2.071e+04
139.1,1.488e+04,8.759e+02,4.818e+03,2.057e+04
140.6,1.639e+04,9.004e+02,4.987e+03,2.228e+04
142.1,1.995e+04,9.897e+02,5.509e+03,2.645e+04
143.6,2.593e+04,9.934e+02,6.534e+03,3.346e+04
145.1,3.391e+04,8.817e+02,8.056e+03,4.284e+04
146.6,4.286e+04,8.392e+02,9.768e+03,5.346e+04
148.1,5.545e+04,8.685e+02,1.199e+04,6.831e+04
149.7,6.871e+04,8.727e+02,1.393e+04,8.351e+04
151.2,7.696e+04,8.292e+02,1.459e+04,9.238e+04
152.7,7.774e+04,7.243e+02,1.404e+04,9.250e+04
154.2,7.484e+04,7.545e+02,1.337e+04,8.896e+04
155.7,6.981e+04,1.013e+03,1.260e+04,8.342e+04
157.2,6.370e+04,1.344e+03,1.176e+04,7.681e+04
158.7,5.884e+04,1.622e+03,1.096e+04,7.142e+04
160.2,5.581e+04,1.715e+03,1.016e+04,6.769e+04
161.8,5.392e+04,1.618e+03,9.323e+03,6.486e+04
163.3,5.772e+04,1.441e+03,9.048e+03,6.821e+04
164.8,7.134e+04,1.236e+03,9.820e+03,8.240e+04
166.3,8.055e+04,9.266e+02,9.943e+03,9.142e+04
167.8,7.608e+04,8.672e+02,8.722e+03,8.567e+04
169.3,6.110e+04,9.926e+02,6.899e+03,6.899e+04
170.8,4.555e+04,9.018e+02,4.953e+03,5.141e+04
172.3,3.115e+04,9.625e+02,3.171e+03,3.528e+04
173.8,2.252e+04,1.203e+03,2.280e+03,2.600e+04
175.4,1.709e+04,1.125e+03,1.837e+03,2.005e+04
176.9,1.601e+04,1.416e+03,1.685e+03,1.911e+04
178.4,1.778e+04,2.266e+03,2.074e+03,2.212e+04
179.9,1.551e+04,3.210e+03,2.186e+03,2.091e+04
181.4,1.345e+04,3.218e+03,1.748e+03,1.842e+04
182.9,1.146e+04,2.158e+03,1.471e+03,1.509e+04
184.4,1.074e+04,1.567e+03,1.444e+03,1.375e+04
185.9,1.681e+04,2.077e+03,1.914e+03,2.080e+04
187.5,2.238e+04,2.828e+03,2.331e+03,2.754e+04
189.0,2.303e+04,2.699e+03,2.338e+03,2.807e+04
190.5,2.146e+04,2.658e+03,2.194e+03,2.631e+04
192.0,1.925e+04,2.572e+03,1.994e+03,2.381e+04
193.5,1.624e+04,2.122e+03,1.843e+03,2.020e+04
195.0,1.289e+04,1.742e+03,1.600e+03,1.623e+04
196.5,1.005e+04,1.552e+03,1.323e+03,1.292e+04
198.0,8.567e+03,1.486e+03,1.115e+03,1.117e+04
199.5,7.754e+03,1.575e+03,1.032e+03,1.036e+04
