freq,psd_x,psd_y,psd_z,psd_xyz
110.7,4.214e+04,8.970e+04,4.383e+03,1.362e+05
112.3,4.205e+04,7.632e+04,3.062e+03,1.214e+05
113.8,4.419e+04,6.473e+04,2.438e+03,1.114e+05
115.3,4.924e+04,5.239e+04,2.032e+03,1.037e+05
116.8,5.434e+04,4.025e+04,1.671e+03,9.627e+04
118.3,5.702e+04,3.140e+04,1.523e+03,8.995e+04
119.8,5.700e+04,2.445e+04,1.317e+03,8.277e+04
121.4,5.446e+04,1.840e+04,1.028e+03,7.388e+04
122.9,5.078e+04,1.315e+04,8.408e+02,6.477e+04
124.4,4.674e+04,9.306e+03,7.259e+02,5.677e+04
125.9,4.335e+04,7.034e+03,7.272e+02,5.111e+04
127.4,4.571e+04,6.272e+03,7.121e+02,5.269e+04
128.9,5.542e+04,4.655e+03,8.292e+02,6.091e+04
130.5,7.675e+04,3.726e+03,1.720e+03,8.220e+04
132.0,8.474e+04,3.331e+03,2.637e+03,9.070e+04
133.5,3.212e+04,1.867e+03,1.475e+03,3.547e+04
135.0,4.506e+03,1.356e+03,7.057e+02,6.568e+03
136.5,4.932e+03,1.561e+03,8.392e+02,7.332e+03
138.1,6.104e+03,1.750e+03,9.823e+02,8.837e+03
139.6,6.787e+03,1.787e+03,9.708e+02,9.545e+03
141.1,7.304e+03,1.820e+03,1.008e+03,1.013e+04
142.6,7.893e+03,1.805e+03,1.066e+03,1.076e+04
144.1,8.372e+03,1.899e+03,1.018e+03,1.129e+04
145.6,8.827e+03,2.141e+03,9.936e+02,1.196e+04
147.2,9.403e+03,2.369e+03,1.062e+03,1.283e+04
148.7,1.015e+04,2.899e+03,1.183e+03,1.424e+04
150.2,1.090e+04,3.870e+03,1.275e+03,1.604e+04
151.7,1.141e+04,4.841e+03,1.333e+03,1.758e+04
153.2,1.142e+04,5.590e+03,1.364e+03,1.837e+04
154.7,1.108e+04,6.170e+03,1.417e+03,1.867e+04
156.3,1.004e+04,6.889e+03,1.376e+03,1.831e+04
157.8,8.746e+03,7.389e+03,1.464e+03,1.760e+04
159.3,5.537e+03,7.684e+03,1.263e+03,1.448e+04
160.8,3.344e+03,7.824e+03,1.068e+03,1.224e+04
162.3,2.175e+03,7.816e+03,1.014e+03,1.100e+04
163.8,1.391e+03,7.658e+03,9.896e+02,1.004e+04
165.4,1.034e+03,7.313e+03,9.969e+02,9.344e+03
166.9,9.574e+02,6.254e+03,9.697e+02,8.182e+03
168.4,1.296e+03,5.146e+03,9.399e+02,7.381e+03
169.9,2.356e+03,4.699e+03,9.950e+02,8.050e+03
171.4,4.062e+03,3.666e+03,1.060e+03,8.787e+03
172.9,3.662e+03,2.375e+03,1.104e+03,7.141e+03
174.5,2.174e+03,2.054e+03,8.826e+02,5.111e+03
176.0,2.325e+03,2.132e+03,7.628e+02,5.219e+03
177.5,3.304e+03,2.125e+03,8.075e+02,6.236e+03
179.0,4.301e+03,1.953e+03,8.459e+02,7.100e+03
180.5,5.057e+03,1.699e+03,8.844e+02,7.640e+03
182.0,6.025e+03,1.771e+03,9.006e+02,8.697e+03
183.6,7.794e+03,1.835e+03,9.579e+02,1.059e+04
185.1,1.387e+04,2.121e+03,1.477e+03,1.747e+04
186.6,1.784e+04,2.056e+03,2.207e+03,2.210e+04
188.1,9.732e+03,1.228e+03,1.569e+03,1.253e+04
189.6,7.648e+03,1.159e+03,9.627e+02,9.770e+03
191.1,9.699e+03,1.335e+03,8.105e+02,1.184e+04
192.7,1.308e+04,1.482e+03,9.394e+02,1.550e+04
194.2,1.570e+04,1.597e+03,1.134e+03,1.843e+04
195.7,1.725e+04,1.731e+03,1.196e+03,2.018e+04
197.2,1.979e+04,2.103e+03,1.156e+03,2.305e+04
198.7,2.457e+04,2.694e+03,1.304e+03,2.857e+04
