freq,psd_x,psd_y,psd_z,psd_xyz
73.8,1.175e+05,1.442e+04,2.106e+04,1.530e+05
75.3,1.144e+05,1.848e+04,2.731e+04,1.601e+05
76.8,1.027e+05,2.306e+04,2.386e+04,1.497e+05
78.3,8.879e+04,2.663e+04,2.190e+04,1.373e+05
79.8,7.564e+04,2.996e+04,2.100e+04,1.266e+05
81.3,6.405e+04,3.313e+04,1.991e+04,1.171e+05
82.8,5.431e+04,3.642e+04,1.898e+04,1.097e+05
84.3,4.555e+04,3.905e+04,1.742e+04,1.020e+05
85.8,3.869e+04,3.803e+04,1.519e+04,9.192e+04
87.3,3.349e+04,3.069e+04,1.176e+04,7.595e+04
88.8,2.869e+04,2.232e+04,9.612e+03,6.062e+04
90.3,2.449e+04,1.752e+04,9.599e+03,5.161e+04
91.8,2.166e+04,1.734e+04,1.045e+04,4.945e+04
93.3,1.982e+04,1.992e+04,1.132e+04,5.105e+04
94.8,1.869e+04,2.197e+04,1.150e+04,5.217e+04
96.4,1.852e+04,2.061e+04,1.092e+04,5.005e+04
97.9,1.876e+04,1.766e+04,9.606e+03,4.602e+04
99.4,1.935e+04,1.809e+04,7.733e+03,4.518e+04
100.9,1.938e+04,2.488e+04,6.848e+03,5.110e+04
102.4,1.813e+04,2.557e+04,8.360e+03,5.206e+04
103.9,1.748e+04,2.256e+04,8.499e+03,4.854e+04
105.4,1.659e+04,2.108e+04,7.661e+03,4.533e+04
106.9,1.478e+04,1.919e+04,7.343e+03,4.131e+04
108.4,1.550e+04,1.474e+04,7.065e+03,3.730e+04
109.9,1.680e+04,1.142e+04,6.642e+03,3.486e+04
111.4,1.874e+04,1.054e+04,6.477e+03,3.576e+04
112.9,2.449e+04,8.550e+03,7.319e+03,4.036e+04
114.4,3.911e+04,7.393e+03,9.474e+03,5.598e+04
115.9,5.859e+04,7.261e+03,1.139e+04,7.724e+04
117.4,8.559e+04,6.908e+03,1.304e+04,1.055e+05
118.9,1.200e+05,6.352e+03,1.460e+04,1.409e+05
120.4,1.690e+05,5.789e+03,1.710e+04,1.919e+05
121.9,2.344e+05,5.113e+03,2.053e+04,2.600e+05
123.5,3.133e+05,3.935e+03,2.442e+04,3.417e+05
125.0,4.076e+05,2.494e+03,2.953e+04,4.397e+05
126.5,5.169e+05,1.648e+03,3.557e+04,5.542e+05
128.0,5.629e+05,1.710e+03,3.718e+04,6.018e+05
129.5,4.587e+05,1.579e+03,3.099e+04,4.913e+05
131.0,4.188e+05,1.644e+03,3.013e+04,4.505e+05
132.5,3.425e+05,1.841e+03,2.361e+04,3.679e+05
134.0,1.237e+05,1.156e+03,6.981e+03,1.318e+05
135.5,7.211e+04,9.517e+02,3.080e+03,7.614e+04
137.0,6.642e+04,8.063e+02,2.629e+03,6.986e+04
138.5,5.960e+04,7.666e+02,2.253e+03,6.262e+04
140.0,5.250e+04,6.937e+02,1.913e+03,5.511e+04
141.5,4.645e+04,5.959e+02,1.565e+03,4.861e+04
143.0,4.055e+04,5.192e+02,1.332e+03,4.240e+04
144.5,3.549e+04,6.186e+02,1.174e+03,3.728e+04
146.0,3.229e+04,9.621e+02,1.125e+03,3.438e+04
147.5,3.083e+04,1.511e+03,1.252e+03,3.360e+04
149.0,2.836e+04,1.886e+03,1.308e+03,3.155e+04
150.6,2.581e+04,1.908e+03,1.253e+03,2.897e+04
152.1,2.385e+04,1.895e+03,1.306e+03,2.705e+04
153.6,2.224e+04,2.195e+03,1.459e+03,2.590e+04
155.1,2.162e+04,2.712e+03,1.665e+03,2.600e+04
156.6,2.147e+04,3.127e+03,1.873e+03,2.647e+04
158.1,2.226e+04,3.409e+03,2.050e+03,2.772e+04
159.6,2.050e+04,4.018e+03,2.518e+03,2.704e+04
161.1,1.549e+04,4.520e+03,2.943e+03,2.295e+04
162.6,1.080e+04,4.219e+03,2.743e+03,1.776e+04
164.1,6.912e+03,3.459e+03,2.327e+03,1.270e+04
165.6,4.578e+03,2.778e+03,2.038e+03,9.394e+03
167.1,2.980e+03,2.123e+03,1.681e+03,6.784e+03
168.6,2.495e+03,1.712e+03,1.454e+03,5.661e+03
170.1,2.462e+03,1.263e+03,1.168e+03,4.894e+03
171.6,2.428e+03,8.832e+02,9.324e+02,4.244e+03
173.1,2.084e+03,6.584e+02,6.543e+02,3.396e+03
174.6,2.027e+03,5.465e+02,4.796e+02,3.053e+03
176.1,2.444e+03,4.992e+02,4.517e+02,3.395e+03
177.7,3.025e+03,4.795e+02,4.855e+02,3.990e+03
179.2,3.679e+03,4.904e+02,5.233e+02,4.693e+03
180.7,3.967e+03,4.205e+02,5.293e+02,4.917e+03
182.2,4.343e+03,4.012e+02,5.985e+02,5.343e+03
183.7,4.674e+03,3.814e+02,6.321e+02,5.687e+03
185.2,5.244e+03,3.432e+02,7.022e+02,6.290e+03
186.7,5.676e+03,2.474e+02,7.536e+02,6.677e+03
188.2,6.147e+03,2.185e+02,7.413e+02,7.107e+03
189.7,6.416e+03,2.134e+02,7.312e+02,7.361e+03
191.2,6.773e+03,2.411e+02,7.600e+02,7.775e+03
192.7,7.470e+03,2.929e+02,8.173e+02,8.580e+03
194.2,8.019e+03,3.320e+02,8.518e+02,9.203e+03
195.7,8.569e+03,3.986e+02,8.966e+02,9.865e+03
197.2,9.106e+03,4.500e+02,9.633e+02,1.052e+04
198.7,1.022e+04,4.401e+02,1.073e+03,1.174e+04
