freq,psd_x,psd_y,psd_z,psd_xyz
150.1,2.950e+04,3.345e+03,5.536e+03,3.838e+04
151.7,2.708e+04,4.257e+03,5.933e+03,3.727e+04
153.2,2.618e+04,5.344e+03,6.414e+03,3.794e+04
154.7,2.519e+04,7.728e+03,7.012e+03,3.993e+04
156.2,2.403e+04,1.030e+04,7.242e+03,4.157e+04
157.7,2.503e+04,1.067e+04,7.370e+03,4.307e+04
159.2,2.679e+04,9.516e+03,7.978e+03,4.428e+04
160.8,2.995e+04,8.875e+03,9.453e+03,4.828e+04
162.3,2.390e+04,8.795e+03,8.557e+03,4.125e+04
163.8,1.594e+04,8.865e+03,7.302e+03,3.211e+04
165.3,9.998e+03,8.491e+03,5.831e+03,2.432e+04
166.8,6.467e+03,8.451e+03,4.557e+03,1.948e+04
168.3,5.593e+03,8.409e+03,3.940e+03,1.794e+04
169.9,6.396e+03,7.966e+03,3.487e+03,1.785e+04
171.4,9.801e+03,6.413e+03,3.681e+03,1.990e+04
172.9,1.153e+04,7.815e+03,3.810e+03,2.315e+04
174.4,1.029e+04,1.091e+04,3.062e+03,2.426e+04
175.9,8.985e+03,1.196e+04,2.504e+03,2.345e+04
177.4,8.129e+03,1.195e+04,2.361e+03,2.244e+04
179.0,7.199e+03,1.087e+04,2.295e+03,2.036e+04
180.5,6.290e+03,9.491e+03,2.262e+03,1.804e+04
182.0,5.800e+03,8.731e+03,2.367e+03,1.690e+04
183.5,5.766e+03,8.708e+03,2.519e+03,1.699e+04
185.0,7.264e+03,9.943e+03,3.146e+03,2.035e+04
186.5,7.596e+03,1.137e+04,4.655e+03,2.362e+04
188.1,5.133e+03,9.609e+03,5.385e+03,2.013e+04
189.6,4.182e+03,8.890e+03,5.469e+03,1.854e+04
191.1,4.009e+03,9.011e+03,5.392e+03,1.841e+04
192.6,4.047e+03,9.480e+03,5.687e+03,1.921e+04
194.1,3.918e+03,9.690e+03,6.380e+03,1.999e+04
195.6,3.566e+03,9.130e+03,6.866e+03,1.956e+04
197.2,3.920e+03,8.390e+03,6.359e+03,1.867e+04
198.7,5.176e+03,8.342e+03,5.617e+03,1.913e+04
